comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1919587374971768_1935495860047586,1551805975083245_1919587374971768,1919587374971768_1935492603381245,So cute!! Ok I’ll wait for your BIG red pocket!,2018-01-18 10:31:05,0,0,0,0,0,0,0,0
1919587374971768_1935514563379049,1551805975083245_1919587374971768,1919587374971768_1935492603381245,Ha-ha I was just showing u the outfit 🤣😅,2018-01-18 11:01:10,0,0,0,0,0,0,0,0
1919587374971768_1935523173378188,1551805975083245_1919587374971768,1919587374971768_1935492603381245,Wait wait Coming Soon,2018-01-18 11:28:02,0,0,0,0,0,0,0,0
1919587374971768_1944708702459635,1551805975083245_1919587374971768,,Leonard Wee,2018-02-07 01:25:05,0,0,0,0,0,0,0,0
1919587374971768_1935200160077156,1551805975083245_1919587374971768,,Lanniie Vo,2018-01-17 20:30:47,0,0,0,0,0,0,0,0
1919587374971768_1924723377791501,1551805975083245_1919587374971768,,Levelle Tan,2017-12-24 01:55:51,0,0,0,0,0,0,0,0
1919587374971768_1943396009257571,1551805975083245_1919587374971768,,Tam Huynh,2018-02-04 01:19:55,0,0,0,0,0,0,0,0
1919587374971768_1938677889729383,1551805975083245_1919587374971768,,Trang Oishi,2018-01-24 21:49:58,0,0,0,0,0,0,0,0
1919587374971768_1944849499112222,1551805975083245_1919587374971768,,Tang Duong,2018-02-07 09:30:35,0,0,0,0,0,0,0,0
1919587374971768_1940834269513745,1551805975083245_1919587374971768,,Laura Belurgi,2018-01-29 13:02:33,0,0,0,0,0,0,0,0
1919587374971768_1941311672799338,1551805975083245_1919587374971768,1919587374971768_1940834269513745,Oh wow! A baby kimono company in the US! Gotta get some!,2018-01-30 13:30:40,0,0,0,0,0,0,0,0
1919587374971768_1929195257344313,1551805975083245_1919587374971768,,Wayne Chia,2018-01-03 17:01:44,0,0,0,0,0,0,0,0
1919587374971768_1948866502043855,1551805975083245_1919587374971768,,Cmidoyoo DeShop,2018-02-16 00:08:58,0,0,0,0,0,0,0,0
1919587374971768_1942016436062195,1551805975083245_1919587374971768,,Cindy Tiow,2018-01-31 21:56:43,0,0,0,0,0,0,0,0
1919587374971768_1937753816488457,1551805975083245_1919587374971768,,孫儀蘭,2018-01-23 00:55:19,0,0,0,0,0,0,0,0
1919587374971768_1938726033057902,1551805975083245_1919587374971768,,Nhung Nguyen,2018-01-25 00:54:02,0,0,0,0,0,0,0,0
1919587374971768_1930476787216160,1551805975083245_1919587374971768,,Timothy Lim,2018-01-06 18:46:12,0,0,0,0,0,0,0,0
1913492575581248_1919400291657143,1551805975083245_1913492575581248,,"High 5!!!
Mine automatically goes there to look for him 🤣🤣🤣",2017-12-11 09:47:56,1,1,0,0,0,0,0,0
1913492575581248_1919605874969918,1551805975083245_1913492575581248,,You ! Omer Sohail,2017-12-11 23:21:58,0,0,0,0,0,0,0,0
1919335498330289_1928330614097444,1551805975083245_1919335498330289,,"We also have matching Mommy + Me kimono sets (yet to be listed on the website). If you would like to know more, comment YES PLEASE and we will DM you!",2018-01-01 13:00:53,0,0,0,0,0,0,0,0
1919335498330289_1928336180763554,1551805975083245_1919335498330289,1919335498330289_1928330614097444,Yes please,2018-01-01 13:21:33,1,1,0,0,0,0,0,0
1919335498330289_1928205874109918,1551805975083245_1919335498330289,,"We have just listed our Girls' Kimono and Boys' Yukata! Open for Pre-Order now!
Girls: https://www.hahanoyume.com/collections/cny-2018-girl-kimono
Boys: https://www.hahanoyume.com/collections/2018-cny-boy-yukata [[SHARE]]",2018-01-01 07:28:44,0,0,0,0,0,0,0,0
1919335498330289_1919958981601274,1551805975083245_1919335498330289,,Will you have kiyoko in size 18-24,2017-12-12 18:08:16,0,0,0,0,0,0,0,0
1919335498330289_1919986968265142,1551805975083245_1919335498330289,1919335498330289_1919958981601274,"Hi Karina! I'm sorry, unfortunately no. We only have 18-24m for Masami. Our sizing runs bigger than standard, all of our models are wearing 12-18m, and they're 2 yo baby girls 😄",2017-12-12 19:50:33,1,1,0,0,0,0,0,0
1919335498330289_1923524981244674,1551805975083245_1919335498330289,1919335498330289_1919958981601274,Fanny Wong,2017-12-21 03:21:00,1,1,0,0,0,0,0,0
1913491825581323_1917787245151781,1551805975083245_1913491825581323,,So adorable,2017-12-07 10:30:46,0,0,0,0,0,0,0,0
1913491825581323_1918008068463032,1551805975083245_1913491825581323,,Vadim Mytnik-gonta,2017-12-08 00:50:41,0,0,0,0,0,0,0,0
1913707382226434_1917734735157032,1551805975083245_1913707382226434,,Pm price please,2017-12-07 07:42:38,0,0,0,0,0,0,0,0
1913707382226434_1917737268490112,1551805975083245_1913707382226434,1913707382226434_1917734735157032,Want to save 15%? Sign up here to get a code to shop: http://eepurl.com/btlMH5 [[SHARE]],2017-12-07 07:50:55,0,0,0,0,0,0,0,0
1913707382226434_1917548331842339,1551805975083245_1913707382226434,,will you be at supermom’s again?,2017-12-06 20:39:10,0,0,0,0,0,0,0,0
1913707382226434_1917563071840865,1551805975083245_1913707382226434,1913707382226434_1917548331842339,"Hi Jenny! So glad to see you drop by our collection! 
Don't think we will be at supermom's as it may clash with our trade show in Paris! But we will definitely keep everyone posted if we do!😃",2017-12-06 21:37:15,1,1,0,0,0,0,0,0
1913707382226434_1917568258507013,1551805975083245_1913707382226434,,Easter Lee,2017-12-06 21:57:24,1,1,0,0,0,0,0,0
1913707382226434_1917704361826736,1551805975083245_1913707382226434,1913707382226434_1917568258507013,[[STICKER]],2017-12-07 06:00:39,0,0,0,0,0,0,0,0
1913489782248194_1914717418792097,1551805975083245_1913489782248194,,Lo Mun Lik make 1,2017-11-30 03:25:53,0,0,0,0,0,0,0,0
1913489782248194_1914329008830938,1551805975083245_1913489782248194,,Samson Ong,2017-11-29 02:04:06,1,1,0,0,0,0,0,0
1913489782248194_1913807428883096,1551805975083245_1913489782248194,,Jason Dudley,2017-11-27 18:58:24,1,1,0,0,0,0,0,0
1913489782248194_1913813502215822,1551805975083245_1913489782248194,,Andrew Chuah,2017-11-27 19:19:02,1,1,0,0,0,0,0,0
1913489782248194_1914449095485596,1551805975083245_1913489782248194,,Charlotte Chua,2017-11-29 09:15:45,1,1,0,0,0,0,0,0
1913489782248194_1914449052152267,1551805975083245_1913489782248194,,Novell Chong Catherine Chong,2017-11-29 09:15:35,0,0,0,0,0,0,0,0
1913489782248194_1914856572111515,1551805975083245_1913489782248194,,Alex Yoong,2017-11-30 11:34:11,0,0,0,0,0,0,0,0
1913489782248194_1914294262167746,1551805975083245_1913489782248194,,Muhamad Fazli,2017-11-28 23:21:39,0,0,0,0,0,0,0,0
1913489782248194_1913861702211002,1551805975083245_1913489782248194,,Vick Leong,2017-11-27 22:40:31,0,0,0,0,0,0,0,0
1909250356005470_1921921214738384,1551805975083245_1909250356005470,,Sandra Jones,2017-12-17 04:32:09,0,0,0,0,0,0,0,0
1909250356005470_1921945494735956,1551805975083245_1909250356005470,1909250356005470_1921921214738384,😂 yep it’s when they make a noise,2017-12-17 05:27:05,0,0,0,0,0,0,0,0
1909248232672349_1912012252395947,1551805975083245_1909248232672349,,Leanne Chan Li Yen try on Kyler haha,2017-11-23 09:18:52,0,0,0,0,0,0,0,0
1909248232672349_1912013882395784,1551805975083245_1909248232672349,1909248232672349_1912012252395947,"Don need do like dis.. D moment I remove all his clothes, he oledy like dis..",2017-11-23 09:24:41,0,0,0,0,0,0,0,0
1909248232672349_1912014362395736,1551805975083245_1909248232672349,1909248232672349_1912012252395947,[[STICKER]],2017-11-23 09:26:41,1,1,0,0,0,0,0,0
1909248232672349_1911977982399374,1551805975083245_1909248232672349,,Azie Zahari omey ngat,2017-11-23 07:22:46,0,0,0,0,0,0,0,0
1909248232672349_1911978655732640,1551805975083245_1909248232672349,1909248232672349_1911977982399374,😍😍,2017-11-23 07:25:18,0,0,0,0,0,0,0,0
1909248232672349_1912615539002285,1551805975083245_1909248232672349,,Parokthimala Subramanian,2017-11-24 20:01:30,0,0,0,0,0,0,0,0
1909248232672349_1911624135768092,1551805975083245_1909248232672349,,Michael Chua,2017-11-22 09:42:01,0,0,0,0,0,0,0,0
1902575890006250_1916807038583135,1551805975083245_1902575890006250,,[[STICKER]],2017-12-05 06:34:57,0,0,0,0,0,0,0,0
1902575890006250_1914668705463635,1551805975083245_1902575890006250,,Lay Choo,2017-11-29 23:37:05,1,1,0,0,0,0,0,0
1902575890006250_1916740845256421,1551805975083245_1902575890006250,,Moso Ng,2017-12-05 02:34:06,1,1,0,0,0,0,0,0
1902575890006250_1917595285170977,1551805975083245_1902575890006250,,Lina Chan,2017-12-06 23:17:42,0,0,0,0,0,0,0,0
1902567880007051_1906455302951642,1551805975083245_1902567880007051,,So cute,2017-11-10 05:58:49,1,1,0,0,0,0,0,0
1902567880007051_1906460432951129,1551805975083245_1902567880007051,1902567880007051_1906455302951642,Thank you!,2017-11-10 06:16:46,0,0,0,0,0,0,0,0
1899116267018879_1902270093370163,1551805975083245_1899116267018879,,I wish to have a second child but my husband said no too .........,2017-10-30 08:56:53,0,0,0,0,0,0,0,0
1899116267018879_1902277530036086,1551805975083245_1899116267018879,1899116267018879_1902270093370163,Boohoo for the both of us *hugs*,2017-10-30 09:21:30,1,1,0,0,0,0,0,0
1899116267018879_1902276570036182,1551805975083245_1899116267018879,,"When we had our second, I wasn't prepared for watching them love each other. Made my heart burst!",2017-10-30 09:18:12,1,1,0,0,0,0,0,0
1899116267018879_1902277630036076,1551805975083245_1899116267018879,1899116267018879_1902276570036182,Awwww..... you must be so proud! ❤️,2017-10-30 09:22:02,1,1,0,0,0,0,0,0
1899116267018879_1902278623369310,1551805975083245_1899116267018879,,Lim SY Snow,2017-10-30 09:25:46,0,0,0,0,0,0,0,0
1899116267018879_1902294536701052,1551805975083245_1899116267018879,,Nick Roesener,2017-10-30 10:04:17,0,0,0,0,0,0,0,0
1899115480352291_1902188256711680,1551805975083245_1899115480352291,,keehong soon Tinny Ng,2017-10-30 03:55:04,0,0,0,0,0,0,0,0
1896006983996474_1899463400317499,1551805975083245_1896006983996474,,Must have gone thru some baby gym course,2017-10-23 10:17:20,1,1,0,0,0,0,0,0
1896006983996474_1899520040311835,1551805975083245_1896006983996474,1896006983996474_1899463400317499,Gotta be some semi-pro baby gym course! 😱😂,2017-10-23 13:10:13,0,0,0,0,0,0,0,0
1896006983996474_1899417403655432,1551805975083245_1896006983996474,,Takutnya this kid jatuh,2017-10-23 07:51:18,1,1,0,0,0,0,0,0
1896006983996474_1899730986957407,1551805975083245_1896006983996474,,👍,2017-10-24 04:07:45,0,0,0,0,0,0,0,0
1896006983996474_1899861850277654,1551805975083245_1896006983996474,,Eric Yeoh Boon Keat he’d love it,2017-10-24 09:59:59,0,0,0,0,0,0,0,0
1896006483996524_1899594933637679,1551805975083245_1896006483996524,,Shane Yong,2017-10-23 17:51:33,0,0,0,0,0,0,0,0
1895336750730164_1896150207315485,1551805975083245_1895336750730164,,[[GIF]],2017-10-14 23:08:39,2,1,0,0,1,0,0,0
1895336750730164_1896227840641055,1551805975083245_1895336750730164,,[[GIF]],2017-10-15 03:32:09,1,1,0,0,0,0,0,0
1895336750730164_1896448223952350,1551805975083245_1895336750730164,,[[GIF]],2017-10-15 16:41:31,1,1,0,0,0,0,0,0
1893360507594455_1893518310912008,1551805975083245_1893360507594455,,Vadim Mytnik-gonta,2017-10-07 20:26:44,1,1,0,0,0,0,0,0
1891393494457823_1892533727677133,1551805975083245_1891393494457823,,JOyce Chan Pansy Oh,2017-10-05 09:11:06,2,0,0,0,2,0,0,0
1891393494457823_1892740787656427,1551805975083245_1891393494457823,1891393494457823_1892533727677133,[[STICKER]],2017-10-05 22:33:04,0,0,0,0,0,0,0,0
1891393494457823_1892741207656385,1551805975083245_1891393494457823,,Stephy Tan,2017-10-05 22:34:59,1,0,0,0,1,0,0,0
1891393494457823_1892786234318549,1551805975083245_1891393494457823,,Anantha Raja,2017-10-06 02:23:53,0,0,0,0,0,0,0,0
1890537817876724_1892268714370301,1551805975083245_1890537817876724,,Sierra Arnold,2017-10-04 14:49:16,0,0,0,0,0,0,0,0
1890537817876724_1892332351030604,1551805975083245_1890537817876724,1890537817876724_1892268714370301,That was beautiful but terrifying....,2017-10-04 20:13:54,0,0,0,0,0,0,0,0
1890537817876724_1891811224416050,1551805975083245_1890537817876724,,Sanlock Sanlock,2017-10-03 10:09:00,0,0,0,0,0,0,0,0
1890498711213968_1891370811126758,1551805975083245_1890498711213968,,JOyce Chan,2017-10-02 09:34:51,1,0,0,0,1,0,0,0
1891316537798852_1891337934463379,1551805975083245_1891316561132183,,Tomoko Choo,2017-10-02 08:13:14,0,0,0,0,0,0,0,0
1890771794519993_1905623909701448,1551805975083245_1890771794519993,,Alicia Retzlaff 🙂 little olive,2017-11-08 03:55:55,0,0,0,0,0,0,0,0
1890771794519993_1905635133033659,1551805975083245_1890771794519993,1890771794519993_1905623909701448,Yes! I saw these advertised before and fell in love when I saw this gorgeous wee girl wearing this cute pink turban 😍😍,2017-11-08 04:54:40,0,0,0,0,0,0,0,0
1889138584683314_1914233012173871,1551805975083245_1889138584683314,,"Our promo video is out! Do note that our sizing runs bigger than standard 😉😘

https://youtu.be/I8P3JeK2_2w [[VIDEO_SHARE_YOUTUBE]]",2017-11-28 20:24:13,0,0,0,0,0,0,0,0
1889138584683314_1914204212176751,1551805975083245_1889138584683314,,Do you still have this colour? I want 18-24mth,2017-11-28 18:21:07,0,0,0,0,0,0,0,0
1889138584683314_1914227505507755,1551805975083245_1889138584683314,1889138584683314_1914204212176751,Hi! Yes we do! We're launching this new collection very soon! Please sign up at https://goo.gl/76QFHd to receive email invite to shop when we launch. Very limited pieces available 😉 [[SHARE]],2017-11-28 20:00:41,0,0,0,0,0,0,0,0
1889138584683314_1903318259932013,1551805975083245_1889138584683314,,I want to buy!,2017-11-02 07:39:05,1,1,0,0,0,0,0,0
1889138584683314_1903325483264624,1551805975083245_1889138584683314,1889138584683314_1903318259932013,Will launch next month! 😘,2017-11-02 08:01:10,1,0,1,0,0,0,0,0
1889138584683314_1903329296597576,1551805975083245_1889138584683314,1889138584683314_1903318259932013,Got 9mths one?,2017-11-02 08:16:24,0,0,0,0,0,0,0,0
1889138584683314_1903331513264021,1551805975083245_1889138584683314,1889138584683314_1903318259932013,Jasmine we have 3-6/6-12/12-18 months 😇,2017-11-02 08:23:12,0,0,0,0,0,0,0,0
1889138584683314_1903332606597245,1551805975083245_1889138584683314,1889138584683314_1903318259932013,Yay! Shall wait for it!,2017-11-02 08:27:07,1,1,0,0,0,0,0,0
1889138584683314_1903332796597226,1551805975083245_1889138584683314,1889138584683314_1903318259932013,Don't forget to sign up! 😘,2017-11-02 08:27:53,1,1,0,0,0,0,0,0
1889138584683314_1889542431309596,1551805975083245_1889138584683314,,May I know any size for 5-6yo? ~110cm- 120cm 😊,2017-09-27 22:41:33,0,0,0,0,0,0,0,0
1889138584683314_1889563571307482,1551805975083245_1889138584683314,1889138584683314_1889542431309596,Hi! Unfortunately we won't be launching any older children collection this time round. So sorry!,2017-09-27 23:07:46,0,0,0,0,0,0,0,0
1889138584683314_1928211664109339,1551805975083245_1889138584683314,1889138584683314_1889542431309596,"Hi Vernnoricca! 
We have just listed our Girls' Kimono and Boys' Yukata! Open for Pre-Order now!
Girls: https://www.hahanoyume.com/collections/cny-2018-girl-kimono
Boys: https://www.hahanoyume.com/collections/2018-cny-boy-yukata

My 3-yo (95cm) in a 3-4y size. A little too big for her, but would fit a 110-120cm girl nicely 😇 [[PHOTO]]",2018-01-01 07:50:54,1,1,0,0,0,0,0,0
1889138584683314_1900448713552301,1551805975083245_1889138584683314,,Mandy Lee Ferina Yeo Loo,2017-10-26 00:07:14,2,2,0,0,0,0,0,0
1889138584683314_1907767609487078,1551805975083245_1889138584683314,,Cute ya hahaha,2017-11-13 07:54:12,0,0,0,0,0,0,0,0
1889138584683314_1907768826153623,1551805975083245_1889138584683314,,Looks like Sherilyn lol @ Goh Wanyee,2017-11-13 07:59:31,0,0,0,0,0,0,0,0
1889138584683314_1907971232800049,1551805975083245_1889138584683314,1889138584683314_1907768826153623,Ya lol,2017-11-13 18:11:56,0,0,0,0,0,0,0,0
1889138584683314_1905217336408772,1551805975083245_1889138584683314,,Maxim Ng Emily Ong 盈洁 Joyce Kor,2017-11-07 02:45:59,2,1,0,0,1,0,0,0
1889138584683314_1904715573125615,1551805975083245_1889138584683314,,Xiaoting Loh Vick Vick,2017-11-05 18:53:26,1,0,1,0,0,0,0,0
1889138584683314_1907571219506717,1551805975083245_1889138584683314,,Ah Dal,2017-11-12 18:47:56,0,0,0,0,0,0,0,0
1889138584683314_1907373082859864,1551805975083245_1889138584683314,,Sumi Yeo,2017-11-12 09:23:12,0,0,0,0,0,0,0,0
1884410808489425_1893353097595196,1551805975083245_1884410808489425,,Joan Nora,2017-10-07 09:28:20,0,0,0,0,0,0,0,0
1884838865113286_1884872628443243,1551805975083245_1884838865113286,,Omgggg sooooo cute😊 i might need a boy one for my new nephew😁,2017-09-15 10:17:13,1,1,0,0,0,0,0,0
1884838865113286_1884876951776144,1551805975083245_1884838865113286,1884838865113286_1884872628443243,We have rompers for boys too! 😍 [[PHOTO]],2017-09-15 10:30:12,4,3,1,0,0,0,0,0
1884838865113286_1884877251776114,1551805975083245_1884838865113286,1884838865113286_1884872628443243,Omg 😍,2017-09-15 10:30:57,1,1,0,0,0,0,0,0
1884838865113286_1897085747221931,1551805975083245_1884838865113286,,"Do u hv bigger size, my gal turning 3 years old nxt March ?",2017-10-17 09:28:37,0,0,0,0,0,0,0,0
1884838865113286_1897090387221467,1551805975083245_1884838865113286,1884838865113286_1897085747221931,"Hi Daphnie! We have dresses for girls too! 
https://www.hahanoyume.com/collections/girls-apparel/products/michiko [[SHARE]]",2017-10-17 09:45:36,0,0,0,0,0,0,0,0
1884838865113286_1897095220554317,1551805975083245_1884838865113286,1884838865113286_1897085747221931,"Haha no yume 母の夢 yes I just saw, just bought 3 dresses",2017-10-17 09:54:50,1,1,0,0,0,0,0,0
1884838865113286_1897095623887610,1551805975083245_1884838865113286,1884838865113286_1897085747221931,"thank you for your support! Will be sending your dresses gift wrapped, complimentary on us! We will also include a little surprise for your little girl! ❤️",2017-10-17 09:56:32,0,0,0,0,0,0,0,0
1884838865113286_1897095780554261,1551805975083245_1884838865113286,1884838865113286_1897085747221931,Thank u very much 😍,2017-10-17 09:57:02,1,1,0,0,0,0,0,0
1884838865113286_1897096000554239,1551805975083245_1884838865113286,1884838865113286_1897085747221931,Most welcome! Have a well rested mid-week break tomorrow!,2017-10-17 09:58:04,1,1,0,0,0,0,0,0
1884838865113286_1897096140554225,1551805975083245_1884838865113286,1884838865113286_1897085747221931,Thank u,2017-10-17 09:58:36,1,1,0,0,0,0,0,0
1884838865113286_1894023844194788,1551805975083245_1884838865113286,,When are you expecting to get 12-18months in stock again?,2017-10-09 05:55:39,0,0,0,0,0,0,0,0
1884838865113286_1894033967527109,1551805975083245_1884838865113286,1884838865113286_1894023844194788,"Hi! Our artisan kimonos are limited edition, once sold out there'll be no restock as our Japanese fabric maker does not do reprints :)",2017-10-09 06:27:23,0,0,0,0,0,0,0,0
1884838865113286_1894074687523037,1551805975083245_1884838865113286,1884838865113286_1894023844194788,Will you get more kimonos of different prints? Or do you mean to say there will be no more at all?,2017-10-09 08:57:33,1,1,0,0,0,0,0,0
1884838865113286_1894078844189288,1551805975083245_1884838865113286,1884838865113286_1894023844194788,"Hi Benjamin! We will be launching a new baby girl collection in Dec! 😇
You may sign up for our newsletter to be the first to know and get VIP discounts to shop! Sign up here: http://eepurl.com/btlMH5 [[SHARE]]",2017-10-09 09:15:47,0,0,0,0,0,0,0,0
1884838865113286_1894079114189261,1551805975083245_1884838865113286,1884838865113286_1894023844194788,A preview 😉 [[PHOTO]],2017-10-09 09:17:13,0,0,0,0,0,0,0,0
1884838865113286_1898985277031978,1551805975083245_1884838865113286,,Darius Cai can dress kaius like that ma,2017-10-22 06:22:07,0,0,0,0,0,0,0,0
1884838865113286_1898985737031932,1551805975083245_1884838865113286,1884838865113286_1898985277031978,We have kimono for boys too! Perfect heirloom keepsake 😇 [[PHOTO]],2017-10-22 06:24:23,0,0,0,0,0,0,0,0
1884838865113286_1898985863698586,1551805975083245_1884838865113286,1884838865113286_1898985277031978,No. I going dress him up like avengers,2017-10-22 06:24:58,0,0,0,0,0,0,0,0
1884838865113286_1894606677469838,1551805975083245_1884838865113286,,Calin Ang Sheila Goh for baby girl 😍 too bad our boy cannot wear Liyun Ang,2017-10-10 20:17:54,4,4,0,0,0,0,0,0
1884838865113286_1894617664135406,1551805975083245_1884838865113286,1884838865113286_1894606677469838,Nice!,2017-10-10 21:10:28,0,0,0,0,0,0,0,0
1884838865113286_1894617777468728,1551805975083245_1884838865113286,1884838865113286_1894606677469838,So cute!!!,2017-10-10 21:11:27,0,0,0,0,0,0,0,0
1884838865113286_1894619224135250,1551805975083245_1884838865113286,1884838865113286_1894606677469838,We have outfits for boys too! 😇 [[PHOTO]],2017-10-10 21:18:39,0,0,0,0,0,0,0,0
1884838865113286_1894627624134410,1551805975083245_1884838865113286,1884838865113286_1894606677469838,Couple attire! Hahahaha!,2017-10-10 21:47:51,1,1,0,0,0,0,0,0
1884838865113286_1894630384134134,1551805975083245_1884838865113286,1884838865113286_1894606677469838,Couple indeed! [[PHOTO]],2017-10-10 21:59:17,0,0,0,0,0,0,0,0
1884838865113286_1884863278444178,1551805975083245_1884838865113286,,Beautiful fabric,2017-09-15 09:51:36,1,1,0,0,0,0,0,0
1884838865113286_1884866125110560,1551805975083245_1884838865113286,1884838865113286_1884863278444178,Thank you! Selling out fast too! 😇,2017-09-15 09:57:55,0,0,0,0,0,0,0,0
1884838865113286_1897532553843917,1551805975083245_1884838865113286,,So beautiful,2017-10-18 12:46:38,1,1,0,0,0,0,0,0
1884838865113286_1897538270510012,1551805975083245_1884838865113286,1884838865113286_1897532553843917,Thank you!,2017-10-18 13:05:32,0,0,0,0,0,0,0,0
1884838865113286_1902108463386326,1551805975083245_1884838865113286,,Cynthia Du Thao this baby looks like you wjen you were a baby so i think riley is going to look hella cute like her 🤔😊,2017-10-29 21:19:12,4,3,0,1,0,0,0,0
1884838865113286_1902162640047575,1551805975083245_1884838865113286,1884838865113286_1902108463386326,Lol yes she’s really cute. Riley will be very cute 😊 can’t wait to see her!,2017-10-30 02:09:31,1,1,0,0,0,0,0,0
1884838865113286_1893086404288532,1551805975083245_1884838865113286,,Should we get one and the headband for Maire? Hayden Maxon Margot Maxon,2017-10-06 20:00:43,2,2,0,0,0,0,0,0
1884838865113286_1898134400450399,1551805975083245_1884838865113286,,Yes she will look so cute,2017-10-20 00:35:33,2,2,0,0,0,0,0,0
1884838865113286_1893086627621843,1551805975083245_1884838865113286,,That’s so drunken cutr,2017-10-06 20:01:23,1,1,0,0,0,0,0,0
1884838865113286_1892582521005587,1551805975083245_1884838865113286,,Aoi Kaori 😍,2017-10-05 11:47:54,1,1,0,0,0,0,0,0
1884838865113286_1892708464326326,1551805975083245_1884838865113286,1884838865113286_1892582521005587,We got you Ayesha Kazim chan😏,2017-10-05 20:01:47,1,0,1,0,0,0,0,0
1884838865113286_1893084620955377,1551805975083245_1884838865113286,,Salena Growdon,2017-10-06 19:52:14,2,1,1,0,0,0,0,0
1884838865113286_1897019143895258,1551805975083245_1884838865113286,,Melissa...I can picture Katrina in this!  Little diva!,2017-10-17 06:54:14,1,1,0,0,0,0,0,0
1884838865113286_1909311622666010,1551805975083245_1884838865113286,,Amanda Gaudet - this would be a great idea for Sophia’s 1st bday photo shoot!!!,2017-11-16 15:33:08,1,1,0,0,0,0,0,0
1884838865113286_1909614505969055,1551805975083245_1884838865113286,1884838865113286_1909311622666010,Love it!,2017-11-17 10:38:42,0,0,0,0,0,0,0,0
1884838865113286_1893921884204984,1551805975083245_1884838865113286,,Elisa Hanley I wonder if Miss.A is gonna look like her? ps how cute is this!?!,2017-10-08 22:08:43,0,0,0,0,0,0,0,0
1884838865113286_1893914867539019,1551805975083245_1884838865113286,,Masako... These kimonos are so cute!,2017-10-08 21:43:42,0,0,0,0,0,0,0,0
1884838865113286_1899392436991262,1551805975083245_1884838865113286,,"I feel like we should get one for Isabella, Andrew",2017-10-23 06:41:50,0,0,0,0,0,0,0,0
1884838865113286_1898112637119242,1551805975083245_1884838865113286,,"Shantelle Corpuz, I found Kiyomi's birthday outfit 😍",2017-10-19 23:22:49,1,0,1,0,0,0,0,0
1884838865113286_1898114803785692,1551805975083245_1884838865113286,1884838865113286_1898112637119242,Ommmmmmg soooooooo cute,2017-10-19 23:28:46,0,0,0,0,0,0,0,0
1884838865113286_1898114893785683,1551805975083245_1884838865113286,1884838865113286_1898112637119242,How much? Hahahahaha,2017-10-19 23:29:00,0,0,0,0,0,0,0,0
1884838865113286_1898115363785636,1551805975083245_1884838865113286,1884838865113286_1898112637119242,Like $60 😅,2017-10-19 23:31:08,1,0,0,1,0,0,0,0
1884838865113286_1898124540451385,1551805975083245_1884838865113286,1884838865113286_1898112637119242,Nicolas  Tampon Jr. Can you buy it ?,2017-10-20 00:10:20,0,0,0,0,0,0,0,0
1884838865113286_1898127110451128,1551805975083245_1884838865113286,1884838865113286_1898112637119242,Can. What about her dress tho?,2017-10-20 00:11:46,1,0,1,0,0,0,0,0
1884838865113286_1896866307243875,1551805975083245_1884838865113286,,黄鸾卿 Thuy Dinhpham omg for both M1 & M2 😍😍😍,2017-10-16 20:36:35,1,0,1,0,0,0,0,0
1884838865113286_1896866887243817,1551805975083245_1884838865113286,1884838865113286_1896866307243875,Haha omg,2017-10-16 20:39:39,0,0,0,0,0,0,0,0
1884838865113286_1896867080577131,1551805975083245_1884838865113286,1884838865113286_1896866307243875,Kris Beck mika could look like a  true anime baby in this lol xx,2017-10-16 20:40:25,1,1,0,0,0,0,0,0
1884838865113286_1896879207242585,1551805975083245_1884838865113286,1884838865113286_1896866307243875,Love the idea :-),2017-10-16 20:52:56,1,1,0,0,0,0,0,0
1884838865113286_1896907623906410,1551805975083245_1884838865113286,1884838865113286_1896866307243875,Haha so cute,2017-10-16 23:15:21,1,1,0,0,0,0,0,0
1884838865113286_1899210157009490,1551805975083245_1884838865113286,,Maya can you look like a girl? Linda Phouthavone,2017-10-22 19:18:24,1,0,0,0,1,0,0,0
1884838865113286_1899222127008293,1551805975083245_1884838865113286,1884838865113286_1899210157009490,So cute!,2017-10-22 20:23:52,0,0,0,0,0,0,0,0
1884838865113286_1906805446249961,1551805975083245_1884838865113286,,May Lissa this would be so cute,2017-11-11 01:14:36,0,0,0,0,0,0,0,0
1884838865113286_1906812079582631,1551805975083245_1884838865113286,1884838865113286_1906805446249961,I️ love the headband. Keanu has his Japanese outfit already,2017-11-11 01:51:25,0,0,0,0,0,0,0,0
1884838865113286_1897260093871163,1551805975083245_1884838865113286,,So cute .....*your future child....* 😁 Stephanie Yan,2017-10-17 20:28:45,1,0,1,0,0,0,0,0
1884838865113286_1897286283868544,1551805975083245_1884838865113286,1884838865113286_1897260093871163,😍😍😍😍😍😍😍😍,2017-10-17 21:48:27,0,0,0,0,0,0,0,0
1884838865113286_1897790253818147,1551805975083245_1884838865113286,,Alicia Kelly I could see Eva in this.....💜,2017-10-19 06:47:58,0,0,0,0,0,0,0,0
1884838865113286_1898018160462023,1551805975083245_1884838865113286,1884838865113286_1897790253818147,😍😍,2017-10-19 17:48:27,0,0,0,0,0,0,0,0
1884838865113286_1903519209911918,1551805975083245_1884838865113286,,Omg Bao Mao Thao. You need to do this!,2017-11-02 17:52:45,0,0,0,0,0,0,0,0
1884838865113286_1897981950465644,1551805975083245_1884838865113286,,Janise Chan mischa would suit this 😍,2017-10-19 15:33:04,0,0,0,0,0,0,0,0
